Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Conditions
"Rajgangpur, Rajagangapur(P), Odisha, India",08-06-2019,30.7,26.4,28.2,40,26,0,0,9.4,199,4.2,96.1,85.99,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08-07-2019,32.1,25.1,28.1,39.3,100,0,0,14.8,203.3,4.2,88.2,84.17,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08-08-2019,29.1,24.2,25.9,34.3,102.87,0,0,14.8,194.5,4.1,97.5,91.64,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08-09-2019,32.1,24.8,27.9,38,13,0,0,14.8,187.79,4.8,79.3,78.57,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08-10-2019,32.1,24.7,29,39.3,0.7,0,0,11.2,207.12,4.5,72.9,78.57,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",08-11-2019,30.4,25.9,27.9,37.8,18,0,0,5.4,195.86,3.8,92.8,88.24,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08-12-2019,32.1,24.9,27.3,42.5,94,0,0,11.2,173.82,3.8,96.1,87.81,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/13/2019,29.2,24.7,26.6,36.1,70,0,0,7.6,175.83,4.1,98.8,91.24,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/14/2019,28.1,24,25.9,32.8,21,0,0,11.2,187.5,4.3,97.9,90.83,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/15/2019,32.1,23.7,29.1,38,14,0,0,11.2,196.38,4.8,69.8,73.28,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/16/2019,34.1,26.1,30.4,42.4,11,0,0,11.2,214.82,4.5,51.2,72.11,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/17/2019,33.1,26.5,30.8,42.3,1,0,0,7.6,201.71,4.5,67.1,73.77,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/18/2019,29.1,22.5,26,35.9,95.83,0,0,7.6,163.33,4.4,93.5,90.43,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/19/2019,31.1,24.9,28.3,37.9,11.1,0,0,11.2,210.07,4.6,74.5,78.36,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/20/2019,32.4,25.3,29,40.8,4,0,0,9.4,183,4.6,74.7,78.61,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/21/2019,32.1,24.9,28.8,44,2.45,0,0,5.4,183.33,4.3,74.1,82.28,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/22/2019,32.2,25.8,28.6,40.8,0.2,0,0,7.6,153,3.7,83.6,81,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/23/2019,33.1,25.1,27.5,40.7,16.27,0,0,11.2,150,3.7,82.2,84.96,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/24/2019,31.1,25.4,28,37.9,88,0,0,3.6,184,3.5,92.4,84.83,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/25/2019,30.1,25.2,27.5,36.9,88,0,0,9.4,177.14,3.5,93,86.33,"Rain, Overcast"
